首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",非押爆,爆气,分开,二爆,446,69,24,B - 左边连点第 2 个,B - 左边单点,1682352,66 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",非押爆,爆气,分开,一爆,217,32,28,A - 左边单点,A - 右边单点,1682352,66 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",非押爆,爆气,分开,二爆,447,69,28,B - 右边单点,B - 右边单点,1682352,66 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",非押爆,爆气,分开,一爆,215,32,20,A - 右边连点第 1 个,A - 左边白球,1680230,66 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",非押爆,爆气,分开,二爆,481,74,16,B - 右边白球,B - 左边连点第 1 个,1680230,66 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,215,32,20,A - 右边连点第 1 个,A - 右边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,445,69,20,B - 左边连点第 1 个,B - 左边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,215,32,20,A - 右边连点第 1 个,A - 右边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,446,69,24,B - 左边连点第 2 个,B - 右边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,216,32,24,A - 右边连点第 2 个,A - 右边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,445,69,20,B - 左边连点第 1 个,B - 左边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,216,32,24,A - 右边连点第 2 个,A - 右边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,446,69,24,B - 左边连点第 2 个,B - 右边单点,1692960,68 + 0.0
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,212,32,16,A - 左边长条中间,A - 左边白球,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,445,69,20,B - 左边连点第 1 个,B - 左边单点,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,212,32,16,A - 左边长条中间,A - 左边白球,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,446,69,24,B - 左边连点第 2 个,B - 右边单点,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,213,32,17,A - 左边长条中间,A - 左边白球,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,445,69,20,B - 左边连点第 1 个,B - 左边单点,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,213,32,17,A - 左边长条中间,A - 左边白球,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,446,69,24,B - 左边连点第 2 个,B - 右边单点,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,215,32,20,A - 右边连点第 1 个,A - 右边单点,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,442,69,16,B - 右边长条中间,B - 右边白球,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,一爆,215,32,20,A - 右边连点第 1 个,A - 右边单点,1690838,68 - 0.4
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",押爆,爆气,分开,二爆,480,74,12,B - 右边单点,B - 左边连点第 1 个,1690838,68 - 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,239,35,0,A - 右边单点,A - 右边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,444,63,0,B - 右边单点,B - 左边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,527,71,0,B - 左边单点,B - 左边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,239,35,0,A - 右边单点,A - 右边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,444,63,0,B - 右边单点,B - 左边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,239,35,0,A - 右边单点,A - 右边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,527,71,0,B - 左边单点,B - 左边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,444,63,0,B - 右边单点,B - 左边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,527,71,0,B - 左边单点,B - 左边长条开始,1146093,51 + 0.4
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条开始,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,245,35,16,A - 右边长条开始,A - 右边长条中间,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条开始,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,450,63,16,B - 右边长条开始,B - 左边长条中间,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条开始,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,533,71,16,B - 左边长条开始,B - 左边长条中间,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,一爆,162,27,16,A - 左边长条开始,A - 右边长条中间,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",非押爆,爆气,分开,二爆,239,35,0,A - 右边单点,A - 右边长条开始,1145562,51 + 0.3
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,239,35,0,A - 右边单点,A - 右边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,444,63,0,B - 右边单点,B - 左边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,527,71,0,B - 左边单点,B - 左边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,239,35,0,A - 右边单点,A - 右边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,444,63,0,B - 右边单点,B - 左边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,239,35,0,A - 右边单点,A - 右边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,527,71,0,B - 左边单点,B - 左边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,444,63,0,B - 右边单点,B - 左边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,527,71,0,B - 左边单点,B - 左边长条中间,1152457,53 - 0.4
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,245,35,16,A - 右边长条开始,A - 右边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,450,63,16,B - 右边长条开始,B - 左边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,156,27,0,A - 左边单点,A - 右边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,533,71,16,B - 左边长条开始,B - 左边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,一爆,162,27,16,A - 左边长条开始,A - 右边长条中间,1151926,53 - 0.5
,,"我们是太阳","筷子兄弟",押爆,爆气,分开,二爆,239,35,0,A - 右边单点,A - 右边长条中间,1151926,53 - 0.5
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,87,15,16,A - 左边白球,A - 右边长条中间,1175442,74 - 0.4
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1175442,74 - 0.4
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,85,15,0,A - 右边滑键,A - 左边单点,1174471,74 - 0.5
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1174471,74 - 0.5
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,86,15,8,A - 右边单点,A - 右边长条中间,1174161,73 + 0.4
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1174161,73 + 0.4
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,87,15,14,A - 左边白球,A - 右边长条中间,1173851,73 + 0.3
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1173851,73 + 0.3
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,86,15,6,A - 右边单点,A - 右边长条中间,1172570,73 + 0.1
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1172570,73 + 0.1
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,87,15,12,A - 左边白球,A - 右边长条中间,1172260,73 + 0.0
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1172260,73 + 0.0
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,83,14,20,A - 左边单点,A - 左边白球,1171378,73 + 0.0
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1171378,73 + 0.0
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,86,15,4,A - 右边单点,A - 右边长条开始,1170979,73 - 0.2
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1170979,73 - 0.2
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,82,14,16,A - 右边白球,A - 右边单点,1170936,73 + 0.0
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1170936,73 + 0.0
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,一爆,87,15,10,A - 左边白球,A - 右边长条中间,1170669,73 - 0.3
,,"芒种","音阙诗听/赵方婧",非押爆,爆气,分开,二爆,281,45,24,B - 左边白球,B - 右边单点,1170669,73 - 0.3
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,82,14,16,A - 右边白球,A - 左边白球,1186848,76 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,275,44,16,B - 右边白球,B - 左边白球,1186848,76 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,82,14,16,A - 右边白球,A - 左边白球,1186848,76 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,280,45,16,B - 左边白球,B - 右边白球,1186848,76 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,87,15,16,A - 左边白球,A - 右边长条结尾,1183928,75 + 0.2
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,275,44,16,B - 右边白球,B - 左边白球,1183928,75 + 0.2
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,87,15,16,A - 左边白球,A - 右边长条结尾,1183928,75 + 0.2
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,280,45,16,B - 左边白球,B - 右边白球,1183928,75 + 0.2
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,86,15,8,A - 右边单点,A - 右边长条中间,1182647,75 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,275,44,16,B - 右边白球,B - 左边白球,1182647,75 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,86,15,8,A - 右边单点,A - 右边长条中间,1182647,75 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,280,45,16,B - 左边白球,B - 右边白球,1182647,75 + 0.0
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,87,15,14,A - 左边白球,A - 右边长条中间,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,275,44,16,B - 右边白球,B - 左边白球,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,87,15,14,A - 左边白球,A - 右边长条中间,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,280,45,16,B - 左边白球,B - 右边白球,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,87,15,15,A - 左边白球,A - 右边长条中间,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,275,44,16,B - 右边白球,B - 左边白球,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,一爆,87,15,15,A - 左边白球,A - 右边长条中间,1182337,75 - 0.1
,,"芒种","音阙诗听/赵方婧",押爆,爆气,分开,二爆,280,45,16,B - 左边白球,B - 右边白球,1182337,75 - 0.1
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1443206,72 - 0.3
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,427,64,4,B - 右边长条中间,B - 左边连点第 2 个,1443206,72 - 0.3
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,404,61,20,B - 左边单点,B - 右边白球,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,405,61,28,B - 左边滑键、右边长条开始,B - 左边单点,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,412,62,12,B - 左边连点第 2 个,B - 左边长条结尾、右边连点第 1 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,413,62,16,B - 右边白球,B - 右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,414,62,20,B - 左边单点,B - 左边白球,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,415,62,28,B - 左边长条开始、右边滑键,B - 右边单点,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,425,64,0,B - 右边长条开始,B - 左边连点第 1 个,1442675,72 - 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1441615,71 + 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,428,64,6,B - 右边长条中间,B - 左边连点第 2 个,1441615,71 + 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,一爆,321,53,24,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1441615,71 + 0.4
W,6,"望","张碧晨/赵丽颖",非押爆,爆气,分开,二爆,429,64,7,B - 左边单点、右边长条中间,B - 左边连点第 2 个,1441615,71 + 0.4
W,6,"望","张碧晨/赵丽颖",押爆,爆气,分开,一爆,321,53,20,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1453283,74 - 0.4
W,6,"望","张碧晨/赵丽颖",押爆,爆气,分开,二爆,413,62,16,B - 右边白球,B - 左边白球,1453283,74 - 0.4
W,6,"望","张碧晨/赵丽颖",押爆,爆气,分开,一爆,321,53,20,B - 左边滑键,B - 左边连点第 2 个、右边连点第 2 个,1449570,73 - 0.1
W,6,"望","张碧晨/赵丽颖",押爆,爆气,分开,二爆,405,62,0,B - 左边滑键、右边长条开始,B - 左边长条开始、右边滑键,1449570,73 - 0.1
W,6,"望","张碧晨/赵丽颖",押爆,爆气,分开,一爆,322,54,0,B - 右边长条开始,B - 左边长条开始,1449570,73 - 0.1
W,6,"望","张碧晨/赵丽颖",押爆,爆气,分开,二爆,413,62,16,B - 右边白球,B - 左边白球,1449570,73 - 0.1
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,430,52,16,A - 左边单点、右边长条开始,A - 右边白球,1909445,63 - 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,736,87,0,B - 左边长条开始、右边滑键,B - 左边长条中间、右边长条中间,1909445,63 - 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,428,51,28,A - 左边白球,A - 右边白球,1908385,63 - 0.5
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,746,87,24,B - 左边单点,B - 左边长条结尾、右边长条结尾,1908385,63 - 0.5
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,428,52,0,A - 左边白球,A - 右边白球,1908385,63 - 0.5
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,747,87,28,B - 右边单点,B - 右边滑键,1908385,63 - 0.5
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,428,51,28,A - 左边白球,A - 右边白球,1907850,62 + 0.4
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,787,93,0,B - 左边长条开始、右边单点,B - 左边单点,1907850,62 + 0.4
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,428,52,0,A - 左边白球,A - 右边白球,1907325,62 + 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,736,87,0,B - 左边长条开始、右边滑键,B - 右边长条中间,1907325,62 + 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,428,52,0,A - 左边白球,A - 右边白球,1907325,62 + 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,745,87,16,B - 右边单点,B - 左边长条中间、右边长条中间,1907325,62 + 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,430,52,16,A - 左边单点、右边长条开始,A - 右边白球,1907319,62 + 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,787,93,0,B - 左边长条开始、右边单点,B - 左边长条中间,1907319,62 + 0.3
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,424,51,12,A - 右边长条中间,A - 右边白球,1906790,62 + 0.2
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,787,93,0,B - 左边长条开始、右边单点,B - 右边白球,1906790,62 + 0.2
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,一爆,425,51,13,A - 右边长条结尾,A - 右边白球,1906790,62 + 0.2
F,9,"浮年盏","刘珂矣",非押爆,爆气,存气,二爆,787,92,31,B - 左边长条开始、右边单点,B - 右边白球,1906790,62 + 0.2
F,9,"浮年盏","刘珂矣",非押爆,爆气,分开,一爆,101,19,4,A - 左边长条中间,A - 右边白球,1906267,62 + 0.1
F,9,"浮年盏","刘珂矣",非押爆,爆气,分开,二爆,734,86,20,B - 左边长条结尾,B - 右边白球,1906267,62 + 0.1
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1924755,66 - 0.4
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,338,45,0,A - 左边长条开始、右边单点,A - 左边白球,1924755,66 - 0.4
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1924755,66 - 0.4
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,613,77,0,B - 左边单点、右边长条开始,B - 右边白球,1924755,66 - 0.4
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1924755,66 - 0.4
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,787,93,0,B - 左边长条开始、右边单点,B - 左边白球,1924755,66 - 0.4
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1923172,65 + 0.3
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,736,87,0,B - 左边长条开始、右边滑键,B - 左边单点、右边长条开始,1923172,65 + 0.3
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1923170,65 + 0.3
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,703,84,0,B - 右边白球,B - 左边滑键、右边长条开始,1923170,65 + 0.3
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,338,45,0,A - 左边长条开始、右边单点,A - 左边白球,1921634,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,613,77,0,B - 左边单点、右边长条开始,B - 右边白球,1921634,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,338,45,0,A - 左边长条开始、右边单点,A - 左边白球,1921634,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,787,93,0,B - 左边长条开始、右边单点,B - 左边白球,1921634,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,613,77,0,B - 左边单点、右边长条开始,B - 右边白球,1921634,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,787,93,0,B - 左边长条开始、右边单点,B - 左边白球,1921634,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1921581,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,735,86,24,B - 右边单点,B - 左边单点,1921581,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,一爆,98,19,0,A - 左边长条开始、右边滑键,A - 右边白球,1921579,65 + 0.0
F,9,"浮年盏","刘珂矣",押爆,爆气,分开,二爆,701,83,16,B - 右边滑键,B - 左边白球,1921579,65 + 0.0
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,246,44,8,B - 右边连点第 1 个,B - 左边单点,1002320,55 - 0.1
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,1002320,55 - 0.1
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,71,12,10,A - 右边连点第 1 个,A - 右边单点,1001863,55 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,1001863,55 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,70,12,4,A - 左边单点,A - 左边单点,1001642,55 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,1001642,55 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,69,12,0,A - 右边单点,A - 右边单点,1001421,55 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,1001421,55 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,90,14,8,A - 左边连点第 1 个,A - 右边单点,1001101,55 - 0.1
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,1001101,55 - 0.1
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,243,43,8,B - 左边单点,B - 左边单点,999669,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,999669,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,246,44,8,B - 右边连点第 1 个,B - 左边单点,999669,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,318,53,16,B - 右边白球,B - 左边单点,999669,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,248,44,20,B - 左边单点,B - 左边长条结尾,999667,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,999667,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,一爆,250,44,28,B - 左边长条开始,B - 右边白球,999667,54 + 0.4
,,"Carry on","Monsta X",非押爆,爆气,分开,二爆,310,52,20,B - 右边连点第 2 个,B - 右边白球,999667,54 + 0.4
