首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
B,8,"Baby Boy","王心凌",押爆,爆气,分开,二爆,713,90,8,B - 二轨单点、四轨单点,B - 一轨单点、三轨单点,2212412,89 - 0.2
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,16,8,4,A - 四轨单点,A - 三轨单点,2937013,109 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,757,72,4,B - 五轨长条中间,B - 一轨单点、五轨单点,2937013,109 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,15,7,28,A - 五轨单点,A - 一轨长条右滑、五轨长条左滑,2936129,109 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,757,72,4,B - 五轨长条中间,B - 一轨单点、五轨单点,2936129,109 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,16,8,4,A - 四轨单点,A - 三轨单点,2935422,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,758,72,6,B - 五轨长条中间,B - 一轨单点、五轨单点,2935422,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,16,8,4,A - 四轨单点,A - 三轨单点,2935422,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,759,72,7,B - 五轨长条左滑,B - 一轨单点、五轨单点,2935422,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,21,9,4,A - 一轨单点,A - 一轨单点,2935245,108 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,757,72,4,B - 五轨长条中间,B - 一轨单点、五轨单点,2935245,108 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,20,8,28,A - 一轨单点,A - 三轨单点,2934803,108 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,757,72,4,B - 五轨长条中间,B - 一轨单点、五轨单点,2934803,108 + 0.4
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,15,7,28,A - 五轨单点,A - 一轨长条右滑、五轨长条左滑,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,759,72,7,B - 五轨长条左滑,B - 一轨单点、五轨单点,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,15,7,29,A - 五轨单点,A - 一轨长条右滑、五轨长条左滑,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,758,72,6,B - 五轨长条中间,B - 一轨单点、五轨单点,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,15,7,29,A - 五轨单点,A - 一轨长条右滑、五轨长条左滑,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,759,72,7,B - 五轨长条左滑,B - 一轨单点、五轨单点,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,一爆,15,7,30,A - 五轨单点,A - 一轨长条右滑、五轨长条左滑,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",非押爆,爆气,分开,二爆,758,72,6,B - 五轨长条中间,B - 一轨单点、五轨单点,2934538,109 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,15,8,0,A - 五轨单点,A - 三轨单点,2946206,111 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,754,72,0,B - 三轨长条结尾、五轨长条开始,B - 一轨单点、五轨单点,2946206,111 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,14,7,24,A - 三轨单点,A - 一轨长条右滑、五轨长条左滑,2945322,111 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,754,72,0,B - 三轨长条结尾、五轨长条开始,B - 一轨单点、五轨单点,2945322,111 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,15,8,0,A - 五轨单点,A - 三轨单点,2945146,111 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,743,71,16,B - 二轨长条左滑,B - 二轨长条左滑、四轨长条右滑,2945146,111 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,20,9,0,A - 一轨单点,A - 一轨单点,2944880,110 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,754,72,0,B - 三轨长条结尾、五轨长条开始,B - 一轨单点、五轨单点,2944880,110 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,15,8,0,A - 五轨单点,A - 三轨单点,2944615,111 + 0.0
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,756,72,1,B - 五轨长条中间,B - 一轨单点、五轨单点,2944615,111 + 0.0
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,19,8,24,A - 三轨单点,A - 三轨单点,2944438,110 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,754,72,0,B - 三轨长条结尾、五轨长条开始,B - 一轨单点、五轨单点,2944438,110 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,14,7,24,A - 三轨单点,A - 一轨长条右滑、五轨长条左滑,2944262,111 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,743,71,16,B - 二轨长条左滑,B - 二轨长条左滑、四轨长条右滑,2944262,111 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,20,9,0,A - 一轨单点,A - 一轨单点,2943820,110 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,743,71,16,B - 二轨长条左滑,B - 二轨长条左滑、四轨长条右滑,2943820,110 + 0.1
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,14,7,24,A - 三轨单点,A - 一轨长条右滑、五轨长条左滑,2943731,111 + 0.0
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,756,72,1,B - 五轨长条中间,B - 一轨单点、五轨单点,2943731,111 + 0.0
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,一爆,18,8,16,A - 二轨单点,A - 三轨单点,2943554,110 + 0.3
,,"曖昧スクリーム","平野绫",押爆,爆气,分开,二爆,754,72,0,B - 三轨长条结尾、五轨长条开始,B - 一轨单点、五轨单点,2943554,110 + 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 三轨长条左滑,1605603,86 - 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1605603,86 - 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 三轨长条左滑,1603481,85 + 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,552,69,4,B - 四轨长条左滑,B - 一轨长条中间、四轨长条中间,1603481,85 + 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,148,27,0,A - 一轨长条开始,A - 二轨长条中间,1603481,85 + 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1603481,85 + 0.3
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 四轨长条左滑,1602421,85 + 0.1
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1602421,85 + 0.1
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 三轨长条左滑,1602421,85 + 0.1
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,68,30,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1602421,85 + 0.1
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 三轨长条左滑,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,551,69,2,B - 四轨长条中间,B - 一轨长条中间、四轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 三轨长条左滑,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,552,69,3,B - 四轨长条左滑,B - 一轨长条中间、四轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,148,26,30,A - 一轨长条开始,A - 二轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,149,27,1,A - 一轨长条中间,A - 二轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,一爆,150,27,3,A - 一轨长条右滑,A - 二轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",非押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1601890,85 + 0.0
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1617271,88 - 0.1
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1617271,88 - 0.1
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1615151,88 - 0.5
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,548,68,24,B - 二轨单点、四轨单点,B - 二轨长条左滑、四轨长条开始,1615151,88 - 0.5
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1615149,88 - 0.5
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,552,69,4,B - 四轨长条左滑,B - 一轨长条中间、四轨长条中间,1615149,88 - 0.5
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 二轨长条中间,1615149,88 - 0.5
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1615149,88 - 0.5
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1614089,87 + 0.3
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,550,68,30,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1614089,87 + 0.3
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1613558,87 + 0.2
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,551,69,2,B - 四轨长条中间,B - 一轨长条中间、四轨长条中间,1613558,87 + 0.2
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1613558,87 + 0.2
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,552,69,3,B - 四轨长条左滑,B - 一轨长条中间、四轨长条中间,1613558,87 + 0.2
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,147,26,26,A - 三轨单点,A - 二轨长条中间,1613558,87 + 0.2
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,550,69,0,B - 三四轨滑条,B - 一轨长条中间、四轨长条中间,1613558,87 + 0.2
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,147,26,28,A - 三轨单点,A - 二轨长条中间,1613029,87 + 0.1
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,548,68,24,B - 二轨单点、四轨单点,B - 二轨长条左滑、四轨长条开始,1613029,87 + 0.1
,,"丑八怪","薛之谦",押爆,爆气,分开,一爆,146,26,24,A - 二轨单点,A - 三轨长条左滑,1613027,87 + 0.1
,,"丑八怪","薛之谦",押爆,爆气,分开,二爆,555,69,8,B - 三轨长条右滑,B - 一轨长条结尾、四轨长条结尾,1613027,87 + 0.1
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,28,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,28,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,201,41,28,B - 二一轨滑键,B - 二轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,29,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,29,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,201,41,28,B - 二一轨滑键,B - 二轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,30,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,30,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,201,41,28,B - 二一轨滑键,B - 二轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,31,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,17,31,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,201,41,28,B - 二一轨滑键,B - 二轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,18,0,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,一爆,72,18,0,A - 三四轨滑键,A - 三轨单点,673725,44 - 0.2
,,"Trap","Henry",非押爆,爆气,分开,二爆,201,41,28,B - 二一轨滑键,B - 二轨单点,673725,44 - 0.2
,,"Trap","Henry",押爆,爆气,分开,一爆,71,17,24,A - 三轨单点,A - 三轨单点,684112,46 - 0.2
,,"Trap","Henry",押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 二轨单点,684112,46 - 0.2
,,"Trap","Henry",押爆,爆气,分开,一爆,73,18,8,A - 四轨单点,A - 二轨长条结尾,681901,45 + 0.3
,,"Trap","Henry",押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 二轨单点,681901,45 + 0.3
,,"Trap","Henry",押爆,爆气,分开,一爆,71,17,24,A - 三轨单点,A - 三轨单点,681459,45 + 0.3
,,"Trap","Henry",押爆,爆气,分开,二爆,202,42,8,B - 一轨单点,B - 三轨长条结尾,681459,45 + 0.3
,,"Trap","Henry",押爆,爆气,分开,一爆,72,18,0,A - 三四轨滑键,A - 二轨长条开始,680620,45 + 0.1
,,"Trap","Henry",押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 二轨单点,680620,45 + 0.1
,,"Trap","Henry",押爆,爆气,分开,一爆,71,17,24,A - 三轨单点,A - 三轨单点,680399,45 + 0.1
,,"Trap","Henry",押爆,爆气,分开,二爆,201,42,0,B - 二一轨滑键,B - 三轨长条开始,680399,45 + 0.1
,,"Trap","Henry",押爆,爆气,分开,一爆,73,18,6,A - 四轨单点,A - 二轨长条中间,680310,45 + 0.0
,,"Trap","Henry",押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 二轨单点,680310,45 + 0.0
,,"Trap","Henry",押爆,爆气,分开,一爆,76,19,0,A - 一轨长条开始,A - 二一轨滑键,679911,45 - 0.2
,,"Trap","Henry",押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 二轨单点,679911,45 - 0.2
,,"Trap","Henry",押爆,爆气,分开,一爆,71,17,24,A - 三轨单点,A - 三轨单点,679868,45 + 0.0
,,"Trap","Henry",押爆,爆气,分开,二爆,202,42,6,B - 一轨单点,B - 三轨长条中间,679868,45 + 0.0
,,"Trap","Henry",押爆,爆气,分开,一爆,75,18,24,A - 二轨单点,A - 三轨长条结尾,679690,45 - 0.2
,,"Trap","Henry",押爆,爆气,分开,二爆,200,41,24,B - 二轨单点,B - 二轨单点,679690,45 - 0.2
,,"Trap","Henry",押爆,爆气,分开,一爆,73,18,8,A - 四轨单点,A - 二轨长条结尾,679248,45 - 0.2
,,"Trap","Henry",押爆,爆气,分开,二爆,202,42,8,B - 一轨单点,B - 三轨长条结尾,679248,45 - 0.2
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,384,41,28,A - 二轨单点、三轨长条结尾,A - 二轨长条结尾、三轨长条结尾,1833991,70 - 0.4
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 一轨单点、四轨长条结尾,1833991,70 - 0.4
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,392,42,12,A - 一轨单点、四轨长条结尾,A - 二轨长条结尾、三轨长条结尾,1833462,70 - 0.5
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,628,67,16,B - 二轨单点,B - 一轨单点、四轨长条结尾,1833462,70 - 0.5
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,392,42,12,A - 一轨单点、四轨长条结尾,A - 二轨长条结尾、三轨长条结尾,1833462,70 - 0.5
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 三轨单点,1833462,70 - 0.5
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,403,43,12,A - 一轨长条结尾、四轨单点,A - 二轨长条结尾、三轨长条结尾,1832933,69 + 0.4
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,625,67,0,B - 一轨单点,B - 三轨单点,1832933,69 + 0.4
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,390,42,8,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,629,67,20,B - 三轨单点,B - 一轨单点、四轨长条结尾,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,390,42,8,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 二轨单点,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,391,42,9,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,629,67,20,B - 三轨单点,B - 一轨单点、四轨长条结尾,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,391,42,9,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 二轨单点,1831340,69 + 0.1
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,一爆,401,43,8,A - 一轨长条中间,A - 二轨长条结尾、三轨长条结尾,1830811,69 + 0.0
J,8,"禁绝边境线","Walküre",非押爆,爆气,存气,二爆,625,67,0,B - 一轨单点,B - 二轨单点,1830811,69 + 0.0
J,8,"禁绝边境线","Walküre",非押爆,爆气,分开,一爆,361,40,4,A - 一轨长条中间,A - 二轨长条结尾、三轨长条结尾,1830809,69 + 0.0
J,8,"禁绝边境线","Walküre",非押爆,爆气,分开,二爆,579,63,24,B - 二轨长条开始,B - 三轨单点,1830809,69 + 0.0
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,408,43,28,A - 三轨单点,A - 二轨长条结尾、三轨长条结尾,1841417,71 + 0.0
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,607,65,24,B - 一轨长条中间、四轨单点,B - 一轨单点、四轨长条结尾,1841417,71 + 0.0
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,406,43,20,A - 三轨单点,A - 二轨长条结尾、三轨长条结尾,1840357,71 - 0.2
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,607,65,24,B - 一轨长条中间、四轨单点,B - 二轨单点、四轨长条中间,1840357,71 - 0.2
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,406,43,20,A - 三轨单点,A - 二轨长条结尾、三轨长条结尾,1840357,71 - 0.2
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,612,66,0,B - 一轨长条中间、三轨单点,B - 一轨单点、四轨长条结尾,1840357,71 - 0.2
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,380,41,20,A - 三轨长条中间,A - 二轨长条结尾、三轨长条结尾,1840355,71 - 0.2
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 一轨单点、四轨长条结尾,1840355,71 - 0.2
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,388,42,4,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,628,67,16,B - 二轨单点,B - 一轨单点、四轨长条结尾,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,388,42,4,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 三轨单点,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,389,42,5,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,628,67,16,B - 二轨单点,B - 一轨单点、四轨长条结尾,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,389,42,5,A - 四轨长条中间,A - 二轨长条结尾、三轨长条结尾,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,631,68,0,B - 一轨单点、四轨单点,B - 三轨单点,1839826,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,376,41,12,A - 一轨单点、四轨长条结尾,A - 二轨长条结尾、三轨长条结尾,1839824,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,633,68,8,B - 二轨单点,B - 一轨单点、四轨长条结尾,1839824,71 - 0.3
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,一爆,399,43,4,A - 一轨长条中间,A - 二轨长条结尾、三轨长条结尾,1839297,71 - 0.4
J,8,"禁绝边境线","Walküre",押爆,爆气,存气,二爆,625,67,0,B - 一轨单点,B - 三轨单点,1839297,71 - 0.4
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,201,23,24,A - 三轨单点,A - 二轨单点,1564104,71 - 0.5
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,456,57,4,B - 二轨单点,B - 四轨长条左滑,1564104,71 - 0.5
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,203,24,0,A - 二轨单点,A - 四轨单点,1564104,71 - 0.5
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,456,57,4,B - 二轨单点,B - 四轨长条左滑,1564104,71 - 0.5
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,201,23,24,A - 三轨单点,A - 二轨单点,1561984,70 + 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,453,56,20,B - 四轨单点,B - 一轨长条结尾、三四轨滑条,1561984,70 + 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,203,24,0,A - 二轨单点,A - 四轨单点,1561984,70 + 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,453,56,20,B - 四轨单点,B - 一轨长条结尾、三四轨滑条,1561984,70 + 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,210,24,28,A - 一轨长条中间,A - 二轨单点,1561982,70 + 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,456,57,4,B - 二轨单点,B - 四轨长条左滑,1561982,70 + 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,206,24,12,A - 四轨单点,A - 三轨长条右滑,1561451,70 + 0.0
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,456,57,4,B - 二轨单点,B - 四轨长条左滑,1561451,70 + 0.0
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,208,24,24,A - 一轨长条开始,A - 四轨单点,1561451,70 + 0.0
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,456,57,4,B - 二轨单点,B - 四轨长条左滑,1561451,70 + 0.0
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,201,23,24,A - 三轨单点,A - 二轨单点,1560922,70 - 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条中间,1560922,70 - 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,203,24,0,A - 二轨单点,A - 四轨单点,1560922,70 - 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条中间,1560922,70 - 0.1
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,一爆,204,24,4,A - 二轨单点,A - 三轨长条开始,1560391,70 - 0.2
J,6,"Jar Of Love","曲婉婷",非押爆,爆气,分开,二爆,456,57,4,B - 二轨单点,B - 四轨长条左滑,1560391,70 - 0.2
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,201,23,24,A - 三轨单点,A - 四轨单点,1574712,73 - 0.5
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条左滑,1574712,73 - 0.5
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,201,23,24,A - 三轨单点,A - 四轨单点,1572592,72 + 0.1
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,452,56,16,B - 二轨单点,B - 一轨长条结尾、三四轨滑条,1572592,72 + 0.1
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,205,24,8,A - 四轨单点,A - 三轨长条右滑,1572059,72 + 0.0
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条左滑,1572059,72 + 0.0
